expression,reading,meaning,tags,guid
とぼける,とぼける,시치미를 떼다,JLPT_1 JLPT,"GQ&_{-j,/,"
とぼしい,とぼしい,부족하다,JLPT_1 JLPT,r)(HJMYI:p
とりあえず,とりあえず,"우선, 일단",JLPT_1 JLPT,%JcK<vy)nc
取り締まり,とりしまり,단속,JLPT_1 JLPT,K#hN#[ez%M
取り締まる,とりしまる,단속하다,JLPT_1 JLPT,mQAfwt;@|M
取り次ぐ,とりつぐ,"(전화를) 연결하다, 전하다",JLPT_1 JLPT,.||WTh[<PP
取り戻す,とりもどす,"되찾다, 회복하다",JLPT_1 JLPT,NpIg?_jIWh
とりわけ,とりわけ,"유난히, 특히",JLPT_1 JLPT,N09IsCtDjN
どんより,どんより,날씨가 잔뜩 흐린 모양,JLPT_1 JLPT,QJ@(q=8lIm
長い目で見る,ながいめでみる,긴 안목으로 보다,JLPT_1 JLPT,c_UF[!mmh9
なごやか,なごやか,"부드러움, 온화함",JLPT_1 JLPT,ZZE[<TMx;Z
なだめる,なだめる,달래다,JLPT_1 JLPT,DL]fx34#AX
なにげない,なにげない,아무렇지도 않다,JLPT_1 JLPT,kVlD]{~p^H
何とぞ,なにとぞ,"부디, 아무쪼록",JLPT_1 JLPT,]~0)]S~hSf
波に乗る,なみにのる,시류에 편승하다,JLPT_1 JLPT,"e)2<1ZzrZ,"
なれなれしい,なれなれしい,지나치게 친한 척하다,JLPT_1 JLPT,$a}YyV4<jo
難航している,なんこうしている,난항을 겪고 있다,JLPT_1 JLPT,QRt/+>DrA|
ナンセンス,ナンセンス,난센스,JLPT_1 JLPT,;=R|X.Lc||
荷が重い,にがおもい,짐(책임)이 무겁다,JLPT_1 JLPT,OIu^i#a=`1
にじむ,にじむ,"번지다, 스미다, 드러나다",JLPT_1 JLPT,":~G,E6>o&H"
担う,になう,짊어지다,JLPT_1 JLPT,GKBjT4d/6;
ニュアンス,ニュアンス,"뉘앙스, 미묘한 차이",JLPT_1 JLPT,[C80jnSPYu
ネックになる,ネックになる,걸림돌이 되다,JLPT_1 JLPT,eZBWjo`pai
ねばり,ねばり,"찰기, 끈기",JLPT_1 JLPT,y/pG)3RMHq
練る,ねる,"① 반죽하다 ② (계획·문장 등) 다듬다, 짜다",JLPT_1 JLPT,"R|JJ@}dj,r"
念願,ねんがん,염원,JLPT_1 JLPT,EtdQ-Yc-%T
念頭,ねんとう,염두,JLPT_1 JLPT,B/vhQ_N~&t
ノウハウ,ノウハウ,노하우,JLPT_1 JLPT,"X,[jG0&ID6"
脳裏,のうり,뇌리,JLPT_1 JLPT,n4;s7LFy#<
のきなみ,のきなみ,"일제히, 다 함께",JLPT_1 JLPT,tR$I-*X0UB
のぞましい,のぞましい,바람직하다,JLPT_1 JLPT,cFT0m:2Tp7
のどか,のどか,① 한가로움 ② 날씨가 화창함,JLPT_1 JLPT,cXIH&|Ns!+
ノルマ,ノルマ,"기준량, 할당량",JLPT_1 JLPT,v%&VmQdw6?
～派,～は,~파,JLPT_1 JLPT,"!!,;h<c/FW"
背景,はいけい,배경,JLPT_1 JLPT,=jWa1!XAQ>
配慮,はいりょ,배려,JLPT_1 JLPT,wLq@/I&MVU
ハードル,ハードル,① 기준 ② 장애물,JLPT_1 JLPT,!wxE=3J+I/
ばかばかしい,ばかばかしい,몹시 어리석다,JLPT_1 JLPT,"*,vcGGXUA0"
破棄,はき,파기,JLPT_1 JLPT,")*1b[ZSK,H"
はじく,はじく,"튀기다, 튕겨 내다",JLPT_1 JLPT,|oq-RR/@3(
弾む,はずむ,"들뜨다, 신이 나다",JLPT_1 JLPT,JrWpvJNgyI
発覚,はっかく,발각,JLPT_1 JLPT,}IH}/!Vk]I
発散,はっさん,발산,JLPT_1 JLPT,%zFCUor>5e
抜粋,ばっすい,발췌,JLPT_1 JLPT,"/_,K_?OrN{"
鼻をつく,はなをつく,코를 찌르다,JLPT_1 JLPT,zwR|w*y=cq
幅広い,はばひろい,폭넓다,JLPT_1 JLPT,Hu.4Ov+bMH
生やす,はやす,(수염·초목 등) 기르다,JLPT_1 JLPT,pd0z~k8;I=
はらはら,はらはら,조마조마,JLPT_1 JLPT,"b>cx<,V66g"
反応,はんのう,반응,JLPT_1 JLPT,nD-.1^0/2%
非,ひ,잘못,JLPT_1 JLPT,w9%_>gU/#E
ひいては,ひいては,(더) 나아가서는,JLPT_1 JLPT,B/`4n~#vF2
ひしひしと,ひしひしと,절실히,JLPT_1 JLPT,R/(o[bP$}`
一息,ひといき,한숨 돌림,JLPT_1 JLPT,Aiq7pV#kv2
人出,ひとで,나들이 인파,JLPT_1 JLPT,a|rGbn{-<V
ひとまず,ひとまず,"일단, 우선",JLPT_1 JLPT,+)$o!~Tvur
表明,ひょうめい,표명,JLPT_1 JLPT,/B<DUyCi1i
貧弱,ひんじゃく,빈약함,JLPT_1 JLPT,h+S>?`g@us
ピント,ピント,"핀트, 초점",JLPT_1 JLPT,F+LvQcg3TX
頻繁,ひんぱん,빈번함,JLPT_1 JLPT,s%F?U$)3{!
ファイト,ファイト,"파이팅, 투지",JLPT_1 JLPT,{Z~pwQ<pd<
風習,ふうしゅう,풍습,JLPT_1 JLPT,`+Z.JmyQ/=
フォーム,フォーム,"폼, 모양",JLPT_1 JLPT,furEkK`dL)
フォロー,フォロー,지원,JLPT_1 JLPT,[Br6E$)J;*
深まる,ふかまる,깊어지다,JLPT_1 JLPT,S|=;R#K6fz
ふさわしい,ふさわしい,어울리다,JLPT_1 JLPT,*0{8u_<?GB
払拭,ふっしょく,불식,JLPT_1 JLPT,G<Od&79ke`
無難,ぶなん,무난함,JLPT_1 JLPT,+iFcq(v1n4
不備,ふび,충분히 갖추어지지 않음,JLPT_1 JLPT,DsZ>2_^UmT
ふらふら,ふらふら,"휘청휘청, 비틀비틀",JLPT_1 JLPT,}+u3Xdw|Rd
ぶらぶら,ぶらぶら,① 어슬렁어슬렁 ② 빈둥빈둥,JLPT_1 JLPT,s@zz(G?bO1
ブランク,ブランク,"공백, 경력 단절",JLPT_1 JLPT,U[g3@fWN$=
振り出し,ふりだし,"출발점, 처음 상태",JLPT_1 JLPT,?:3riUi]Hh
付録,ふろく,부록,JLPT_1 JLPT,%8D!A~vmAm
並行,へいこう,병행,JLPT_1 JLPT,@&jc|{~J6`
へとへと,へとへと,몹시 지쳐서 힘이 없는 모양,JLPT_1 JLPT,wTXp;i<eur
便宜,べんぎ,편의,JLPT_1 JLPT,=QS0?8pV_2
返却,へんきゃく,"반납, 반환",JLPT_1 JLPT,o{N^.PU;b}
返上,へんじょう,"반납, 반환",JLPT_1 JLPT,TzdANrW<L1
報じる,ほうじる,알리다,JLPT_1 JLPT,QWS*(GpM@y
ほぐれる,ほぐれる,"풀리다, 누그러지다",JLPT_1 JLPT,mg$b?>uFQ]
保護,ほご,보호,JLPT_1 JLPT,&)wf4tW:cD
補充,ほじゅう,보충,JLPT_1 JLPT,OZ*(E|830S
募集,ぼしゅう,모집,JLPT_1 JLPT,.buhagB68.
没収,ぼっしゅう,몰수,JLPT_1 JLPT,kMGN51}n8l
発足,ほっそく,발족,JLPT_1 JLPT,"A3,Tb8nyh}"
施す,ほどこす,"행하다, 장식하다",JLPT_1 JLPT,/ery60k$)@
ぼやける,ぼやける,"흐려지다, 희미해지다",JLPT_1 JLPT,^^-a[5Wzq#
本音,ほんね,"본심, 속마음",JLPT_1 JLPT,l$Kx;{@pO8
紛れる,まぎれる,"헷갈리다, (비슷해서) 분간 못하다",JLPT_1 JLPT,V-Hpqi0kO!
まく,まく,뿌리다,JLPT_1 JLPT,*[&DPQ/AVP
まじわる,まじわる,① 교차하다 ② 뒤섞이다,JLPT_1 JLPT,voV%^vrp``
まちまち,まちまち,"제각각, 각기 다름",JLPT_1 JLPT,:B>na_WJMM
まぬがれる,まぬがれる,"면하다, 피하다",JLPT_1 JLPT,-Pviw*NgEO
～まみれ,～まみれ,~투성이,JLPT_1 JLPT,Z0}3c|J]G*
満場(一致),まんじょう(いっち),만장(일치),JLPT_1 JLPT,"`dLk,r7AP["
見合わせる,みあわせる,보류하다,JLPT_1 JLPT,]xjxAbBXp)
見返り,みかえり,"대가, 보상",JLPT_1 JLPT,6<tHGI:/#w
見かける,みかける,언뜻 보다,JLPT_1 JLPT,`K|M&I~.H2
見苦しい,みぐるしい,보기 흉하다,JLPT_1 JLPT,`DYe?%LJk6
見込み,みこみ,"전망, 예정",JLPT_1 JLPT,zQcJ5bdg1U
密接,みっせつ,밀접함,JLPT_1 JLPT,Ym8+uHxjoC
みっちり,みっちり,착실히,JLPT_1 JLPT,B`_(~(P$In
見積もる,みつもる,어림잡다,JLPT_1 JLPT,<CqM].*%ME
身なり,みなり,옷차림,JLPT_1 JLPT,m~0#m-2@h-
身の回り,みのまわり,신변,JLPT_1 JLPT,2#Q]eqL8im
未練,みれん,미련,JLPT_1 JLPT,x=l8?l|g?r
ムード,ムード,"무드, 분위기",JLPT_1 JLPT,"yp,zqKoV&W"
無計画,むけいかく,무계획,JLPT_1 JLPT,MqlRyD{=vq
無効,むこう,무효,JLPT_1 JLPT,.!$.y@oqG7
むしゃくしゃする,むしゃくしゃする,"짜증나다, 언짢다",JLPT_1 JLPT,y-{Cbhc52Q
無性に,むしょうに,"몹시, 공연히, 무턱대고",JLPT_1 JLPT,vDr}o$_is.
無茶,むちゃ,"터무니 없음, 당치 않음",JLPT_1 JLPT,"tyRR,g@z_t"
むなしい,むなしい,"공허하다, 허무하다",JLPT_1 JLPT,4}+sm`3~ik
無謀,むぼう,무모함,JLPT_1 JLPT,"A8s,NJUZd9"
明白,めいはく,명백함,JLPT_1 JLPT,?#>gqDG`N3
明朗,めいろう,명랑함,JLPT_1 JLPT,oV8zRks}:j
めきめき,めきめき,"눈에 띄게, 두드러지게",JLPT_1 JLPT,!3q1:e`.lG
目先,めさき,"눈앞, 현재, 당장",JLPT_1 JLPT,/N|6v}#y*|
めざましい,めざましい,눈부시다,JLPT_1 JLPT,u=<lq`{[x(
メディア,メディア,"미디어, 매체",JLPT_1 JLPT,>1{;em>m!o
めど,めど,"목표, 전망",JLPT_1 JLPT,&H@pb!Cx6n
面倒を見る,めんどうをみる,돌봐 주다,JLPT_1 JLPT,0{TptxWcQv
綿密,めんみつ,면밀함,JLPT_1 JLPT,QwGL::?U2C
猛(反対),もう(はんたい),맹(반대),JLPT_1 JLPT,7Zd=8SS7SM
模型,もけい,모형,JLPT_1 JLPT,fqr]sfTkcp
目下,もっか,"목하, 현재",JLPT_1 JLPT,Rme`thec;R
もっぱら,もっぱら,"오로지, 한결같이",JLPT_1 JLPT,"Qj[,x#-]Sb"
もてなす,もてなす,"대접하다, 환대하다",JLPT_1 JLPT,_n}}m&iftQ
もどかしい,もどかしい,"애가 타다, 안타깝다",JLPT_1 JLPT,btfsep#Wh*
もろい,もろい,"약하다, 여리다",JLPT_1 JLPT,$;J6(J!nz5
もろに,もろに,"정면으로, 직접",JLPT_1 JLPT,a`uIsV;IWQ
焼け石に水,やけいしにみず,언 발에 오줌누기(임시방편),JLPT_1 JLPT,w!nAr7#`T}
野心,やしん,야심,JLPT_1 JLPT,yiL(EbfA/s
ややこしい,ややこしい,까다롭다,JLPT_1 JLPT,0A!:V?X>x_
和らげる,やわらげる,완화시키다,JLPT_1 JLPT,$zM}5w}SkP
やんわり,やんわり,"부드럽게, 살며시",JLPT_1 JLPT,7dBJfF5/#c
ユーモア,ユーモア,유머,JLPT_1 JLPT,#I90eF!I?9
誘惑,ゆうわく,유혹,JLPT_1 JLPT,xoK>+J;Y7A
行き違い,ゆきちがい,"오해, 착오(いきちがい로도 읽음)",JLPT_1 JLPT,zV#@`Lb>~Y
行き届く,ゆきとどく,구석구석까지 미치다,JLPT_1 JLPT,X:&&uv4vS*
ゆとり,ゆとり,여유,JLPT_1 JLPT,[K8G:rI`9j
揺らぐ,ゆらぐ,흔들리다,JLPT_1 JLPT,$6Z4/sZO7J
ゆるめる,ゆるめる,늦추다,JLPT_1 JLPT,/dB!c|f%E4
抑制,よくせい,억제,JLPT_1 JLPT,?N#>o^gCLC
養成,ようせい,양성,JLPT_1 JLPT,VrRt50i~I:
予断,よだん,예측,JLPT_1 JLPT,^Lh2AfdEh|
余波,よは,여파,JLPT_1 JLPT,:%>hd4kvTz
よみがえる,よみがえる,되살아나다,JLPT_1 JLPT,@&6MbKDA]h
楽観的,らっかんてき,낙관적,JLPT_1 JLPT,z&cu^Tr8/(
リード,リード,리드,JLPT_1 JLPT,0T1m9oYw}%
リスク,リスク,위험,JLPT_1 JLPT,pdv;)Z-VDr
リストアップ,リストアップ,"나열, 열거",JLPT_1 JLPT,kt;E{GlsCL
理性的,りせいてき,이성적,JLPT_1 JLPT,ZED42x;3H*
流出,りゅうしゅつ,유출,JLPT_1 JLPT,I|>G0I)$1P
領域,りょういき,영역,JLPT_1 JLPT,0t}tySa;?|
良識,りょうしき,양식,JLPT_1 JLPT,RscUuHIs53
類推,るいすい,유추,JLPT_1 JLPT,"=P8i4M@,B,"
ルーズ,ルーズ,"단정치 못함, 허술함",JLPT_1 JLPT,":)0,I+<L~A"
レイアウト,レイアウト,레이아웃,JLPT_1 JLPT,y4QtY]Cm:A
(歴史)上,(れきし)じょう,(역사)상,JLPT_1 JLPT,"9(,C]#>(i["
歴然と,れきぜんと,또렷하게,JLPT_1 JLPT,T?aWTDfyDM
レベル,レベル,"레벨, 수준",JLPT_1 JLPT,T*s31&ntDL
連帯,れんたい,연대,JLPT_1 JLPT,"}e,05N1JlO"
浪費,ろうひ,낭비,JLPT_1 JLPT,Z}-#9S/NE]
ろくに,ろくに,"제대로, 변변히",JLPT_1 JLPT,d|G2YB[8[N
ロマンチック,ロマンチック,"로맨틱함, 낭만적임",JLPT_1 JLPT,4o1*rO3$gY
論理,ろんり,논리,JLPT_1 JLPT,1w?*m5{7Xy
わざわざ,わざわざ,"일부러, 특별히",JLPT_1 JLPT,]6#@&VKi{w
わずらわしい,わずらわしい,"귀찮다, 성가시다",JLPT_1 JLPT,QdA$PdzOm+
割り当てる,わりあてる,분배하다,JLPT_1 JLPT,B:I$D{joXC
割り込む,わりこむ,끼어들다,JLPT_1 JLPT,Z{p5Jki@rs
間柄,あいだがら,관계,JLPT_1 JLPT,-FzL`(WT%F
あざやか,あざやか,선명함,JLPT_1 JLPT,;MR~@Sr1h;
当てはめる,あてはめる,"꼭 들어 맞추다, 적용시키다",JLPT_1 JLPT,F:fy4}]TA5
ありきたりだ,ありきたりだ,"흔하다, 평범하다",JLPT_1 JLPT,"aW~+sUS,F3"
案の定,あんのじょう,"예상대로, 아니나다를까",JLPT_1 JLPT,87b+MbpYPp
意地,いじ,고집,JLPT_1 JLPT,`2bM@GP^LH
一律,いちりつ,일률,JLPT_1 JLPT,L0SI+!WHs#
一括,いっかつ,"일괄, 한데 묶음",JLPT_1 JLPT,R|2p+?1Tx&
一見,いっけん,언뜻 보기에,JLPT_1 JLPT,SL_kuD:5uu
今更,いまさら,이제와서,JLPT_1 JLPT,W|3lrQR9dv
いやに,いやに,"이상하게, 묘하게",JLPT_1 JLPT,0:qH.2v4+?
内訳,うちわけ,"내역, 명세",JLPT_1 JLPT,^F`1{zHQiZ
うなだれる,うなだれる,고개를 숙이다,JLPT_1 JLPT,5RX7#fcd%s
裏腹,うらはら,"정반대, 모순이 됨",JLPT_1 JLPT,hp|_s>A9=r
押収,おうしゅう,압수,JLPT_1 JLPT,Akb~7n60KL
おごる,おごる,한턱내다,JLPT_1 JLPT,"x?tXiV*,q^"
帯びる,おびる,"(성질, 경향) 띠다",JLPT_1 JLPT,orFy|d|2UW
思い詰める,おもいつめる,골똘히 생각하다,JLPT_1 JLPT,}fq^4Bdu-A
（～は）おろか,（～は）おろか,"(~은) 고사하고, (~은) 물론",JLPT_1 JLPT,v(3*dPFc+C
解明,かいめい,"해명, 밝힘",JLPT_1 JLPT,Prtk:7(3u5
解約,かいやく,해약,JLPT_1 JLPT,.5Gj/U%:6%
抱え込む,かかえこむ,① (양팔로) 껴안다 ② 떠맡다,JLPT_1 JLPT,"Eum6h,Y1gp"
かすれる,かすれる,"(목이) 쉬다, (글씨가) 흐릿하게 써지다",JLPT_1 JLPT,{21ts2UtRj
かたくな,かたくな,"완고함, 막무가내임",JLPT_1 JLPT,"o6ERS$I$@,"
合致,がっち,"합치, 일치",JLPT_1 JLPT,OWk+w4ML~v
かなう,かなう,"희망대로 되다, 이루어지다",JLPT_1 JLPT,aQ;ML2u{=J
かばう,かばう,"(남의 죄, 잘못) 감싸주다",JLPT_1 JLPT,O)dOSR-y|W
加味,かみ,"(맛, 다른 요소) 더함, 가미",JLPT_1 JLPT,jA@~O5@6pI
仮に,かりに,"가령, 임시로",JLPT_1 JLPT,.DyW]&|I0`
閑静,かんせい,"조용함, 고요함",JLPT_1 JLPT,"$[g<E,w6^x"
簡素,かんそ,간소,JLPT_1 JLPT,7`CP^E>RPP
かんぺき,かんぺき,완벽함,JLPT_1 JLPT,eEVL3{5<:S
ぎこちない,ぎこちない,"어색하다, 딱딱하다",JLPT_1 JLPT,5~W2JAyy(F
きざ,きざ,"불쾌함, 아니꼬움",JLPT_1 JLPT,aF^{F~S[_0
兆し,きざし,"조짐, 징조",JLPT_1 JLPT,Xx-H+NIB2`
基調,きちょう,"기조, 바탕",JLPT_1 JLPT,J;]%F=QP3~
軌道,きどう,궤도,JLPT_1 JLPT,2Sy{gzGBP;
極端,きょくたん,극단적임,JLPT_1 JLPT,fu=uLW-`xN
拠点,きょてん,거점,JLPT_1 JLPT,n<(m5dCF@G
均等に,きんとうに,균등하게,JLPT_1 JLPT,:r-:9kNDRB
緊密,きんみつ,긴밀함,JLPT_1 JLPT,sYX~f;=rA8
食い違う,くいちがう,"어긋나다, 엇갈리다",JLPT_1 JLPT,Ypft!lK>IV
くじける,くじける,(기세가) 꺾이다,JLPT_1 JLPT,@X{|S-[Ru&
口出し,くちだし,말참견,JLPT_1 JLPT,d}%Z$kT^vs
くまなく,くまなく,"분명히, 뚜렷하게, 빠짐없이",JLPT_1 JLPT,^<;BYfEh-3
工面,くめん,"변통, 주머니 사정",JLPT_1 JLPT,dK4q{R+b8%
欠如,けつじょ,결여,JLPT_1 JLPT,@?(-;*Hp|5
結末,けつまつ,결말,JLPT_1 JLPT,6b8%2Hxv#L
高尚,こうしょう,고상함,JLPT_1 JLPT,^p_^-hUg6N
広大,こうだい,광대함,JLPT_1 JLPT,nYCO>CgW`U
交付,こうふ,교부,JLPT_1 JLPT,9#~lK_^r#l
巧妙,こうみょう,교묘함,JLPT_1 JLPT,"QN,AxOaoh-"
心当たり,こころあたり,짐작 가는 곳,JLPT_1 JLPT,Km6}gZ&`0o
心構え,こころがまえ,"마음가짐, 각오",JLPT_1 JLPT,CYhfqBl[-U
細心,さいしん,세심함,JLPT_1 JLPT,RHW@3Xb8US
作動,さどう,작동,JLPT_1 JLPT,Nwx<<./xk@
しがみつく,しがみつく,매달리다,JLPT_1 JLPT,~Mi6L)pQ/6
資質,ししつ,자질,JLPT_1 JLPT,"FW0E_6,o]%"
失脚する,しっきゃくする,실각하다,JLPT_1 JLPT,>Jyt#QJp=8
質素,しっそ,검소함,JLPT_1 JLPT,SkWNhz0W&/
実に,じつに,실로,JLPT_1 JLPT,rN?7U?0cME
しなやか,しなやか,탄력이 있고 유연함,JLPT_1 JLPT,KF6dOQWRJ$
辞任,じにん,사임,JLPT_1 JLPT,q~j)cnp;^7
遮断する,しゃだんする,차단하다,JLPT_1 JLPT,Ga*E~kJ>)j
終日,しゅうじつ,종일,JLPT_1 JLPT,"srA{,8BJ/L"
重複,じゅうふく,중복,JLPT_1 JLPT,p![gg$W+^E
収容する,しゅうようする,수용하다,JLPT_1 JLPT,"=Z%kD6S,14"
出荷,しゅっか,출하,JLPT_1 JLPT,b3>eENi22@
照合,しょうごう,대조,JLPT_1 JLPT,z#zrL2tny)
昇進,しょうしん,승진,JLPT_1 JLPT,LJu7ed`w@0
ショック,しょっく,"쇼크, 충격",JLPT_1 JLPT,DPvijcf.pP
退く,しりぞく,"물러나다, 후퇴하다",JLPT_1 JLPT,"|xpj,1g}cY"
仕業,しわざ,"소행, 짓",JLPT_1 JLPT,X|nv0F-@ZE
親善,しんぜん,친선,JLPT_1 JLPT,uGyrS44[-%
素早い,すばやい,재빠르다,JLPT_1 JLPT,.c)~a]q4i=
ずばりと,ずばりと,딱(정곡을 정확히 찌르는 모양),JLPT_1 JLPT,MLwSih)fee
ずらっと,ずらっと,"늘어선 모양, 주욱",JLPT_1 JLPT,W^-^*w]i;7
正当な,せいとうな,정당한,JLPT_1 JLPT,3LMABJ@LUt
絶滅,ぜつめつ,"절멸, 멸종",JLPT_1 JLPT,}N5km1Gp5/
相応,そうおう,"상응, 어울림",JLPT_1 JLPT,LljRR]uUAg
総じて,そうじて,"대체로, 일반적으로",JLPT_1 JLPT,"mK6N,9zECt"
底力,そこぢから,저력,JLPT_1 JLPT,MZ$-H-|g5A
そそる,そそる,(식욕 등을) 돋우다,JLPT_1 JLPT,1uhYq.>1fO
備え付ける,そなえつける,"비치하다, 설비하다",JLPT_1 JLPT,`$op~F^X[J
そらす,そらす,"(딴 데로) 돌리다, 빗나가게 하다",JLPT_1 JLPT,S#{Grp[gdq
耐えがたい,たえがたい,"(괴로움, 자극) 견디기 힘들다",JLPT_1 JLPT,"fZjY)T}s,d"
巧み,たくみ,솜씨가 좋음,JLPT_1 JLPT,"O:}9*2zVw,"
携わる,たずさわる,"(어떤 일) 관계하다, 종사하다",JLPT_1 JLPT,i8u#X]V6IW
脱却する,だっきゃくする,"탈피하다, 벗어나다",JLPT_1 JLPT,EbvT-tnU%@
たやすい,たやすい,"쉽다, 용이하다",JLPT_1 JLPT,X$SmOV<#Nh
単一,たんいつ,단일,JLPT_1 JLPT,6.bagGX/$8
断じて,だんじて,결코,JLPT_1 JLPT,dMT*>_OIpj
緻密な,ちみつな,치밀한,JLPT_1 JLPT,F$|sW.hI(P
忠実,ちゅうじつ,충실함,JLPT_1 JLPT,to{N0ekNyB
中毒,ちゅうどく,중독,JLPT_1 JLPT,afXxDxan^a
調達,ちょうたつ,조달,JLPT_1 JLPT,N?wwpuV45G
痛烈な,つうれつな,통렬한,JLPT_1 JLPT,Ar5`N2cxDX
つぶやく,つぶやく,"중얼거리다, 투덜거리다",JLPT_1 JLPT,0emQZMBIJ)
手厚い,てあつい,"극진하다, 융숭하다",JLPT_1 JLPT,8cTa(5!2)d
提起,ていき,제기,JLPT_1 JLPT,LS<U<r?a^U
手痛い,ていたい,"뼈아프다, 타격이 크다",JLPT_1 JLPT,ji0|r=Ld9w
撤回,てっかい,철회,JLPT_1 JLPT,<`zkW/JWq2
デマ,でま,"헛소문, 유언비어",JLPT_1 JLPT,YaP+~b0N11
問い詰める,といつめる,"추궁하다, 힐난하다",JLPT_1 JLPT,_tv(nez{Qg
どうやら,どうやら,"어쩐지, 아무래도",JLPT_1 JLPT,ucBIj2.l6q
とく,とく,같다,JLPT_1 JLPT,9F@p0JI{Q=
特産,とくさん,특산,JLPT_1 JLPT,eh++L6#2x5
遂げる,とげる,이루다,JLPT_1 JLPT,dWz~z;f>#$
とっくに,とっくに,"훨씬 전에, 벌써",JLPT_1 JLPT,2Tc;Cb_e^G
突如,とつじょ,"갑자기, 별안간",JLPT_1 JLPT,*/NRp!kFjT
なつく,なつく,따르다,JLPT_1 JLPT,WQ1TD^0vw}
なんとか,なんとか,"어떻게든, 그럭저럭",JLPT_1 JLPT,sD&twE;>oM
にぎわう,にぎわう,"활기차다, 붐비다",JLPT_1 JLPT,=$0tncQ2Yq
抜き打ち,ぬきうち,"갑자기, 불시에",JLPT_1 JLPT,W2x2N2?VAS
入手,にゅうしゅ,"입수, 손에 넣음",JLPT_1 JLPT,79/nmgBaW5
望ましい,のぞましい,바람직하다,JLPT_1 JLPT,}nhLiu(z|Z
乗り出す,のりだす,"적극적으로 나서다, 착수하다",JLPT_1 JLPT,pH)8^>-<Z9
ののしる,ののしる,"욕을 퍼붓다, 매도하다",JLPT_1 JLPT,"KMy1,/2LP)"
配属,はいぞく,배속,JLPT_1 JLPT,E&GZ:=wgkN
配布,はいふ,배포,JLPT_1 JLPT,"W06-@z:,ht"
はがす,はがす,"벗기다, 떼다",JLPT_1 JLPT,|`J[~1fbzA
はかどる,はかどる,진척되다,JLPT_1 JLPT,o&.&Gu5;]`
迫力,はくりょく,"박력, 압도적인 힘",JLPT_1 JLPT,#$T@>dT8Dq
はなはだしい,はなはだしい,"매우 심하다, 대단하다",JLPT_1 JLPT,KuahNKWoHP
腹が立つ,はらがたつ,화가 나다,JLPT_1 JLPT,}S@_:WfF>1
煩雑,はんざつ,번잡함(번거롭고 복잡함),JLPT_1 JLPT,y9a*.SA<h]
繁盛,はんじょう,"번성, 번창",JLPT_1 JLPT,f#R$+FHmsr
ひたむき,ひたむき,"외곬으로, 한결같이",JLPT_1 JLPT,jBZl:b.0j3
人一倍,ひといちばい,"두 배, 갑절, 한층 더",JLPT_1 JLPT,:5E4F:3R]c
人手,ひとで,일손,JLPT_1 JLPT,Q1gYMEWg/!
秘める,ひめる,① 숨기다 ② (속에) 간직하다,JLPT_1 JLPT,1BsF$V}!X=
拍子,ひょうし,① 박자 ② ~하는 바람에,JLPT_1 JLPT,)8bvmy:.q5
品種,ひんしゅ,품종,JLPT_1 JLPT,s}=Jl_^BJ?
風潮,ふうちょう,풍조,JLPT_1 JLPT,hDnpKG2iTn
ぶかぶか,ぶかぶか,헐렁헐렁,JLPT_1 JLPT,QR{m~yWRQV
不順,ふじゅん,불순함,JLPT_1 JLPT,6*LltxBw/_
復旧,ふっきゅう,복구,JLPT_1 JLPT,w_t4?!iNO(
不服,ふふく,"불만, 납득이 가지 않음",JLPT_1 JLPT,#$BK`cb1bO
不満,ふまん,불만,JLPT_1 JLPT,K^6;ey~P9G
ぺこぺこ,ぺこぺこ,굽실굽실,JLPT_1 JLPT,6HN[IvB|vv
へりくだる,へりくだる,자기를 낮추다,JLPT_1 JLPT,7q4WRC-hEl
ボイコット,ぼいこっと,"보이콧, 불매 동맹",JLPT_1 JLPT,kBm>q{Qy4s
没頭,ぼっとう,몰두,JLPT_1 JLPT,==_%M!m5kC
ぽつぽつ,ぽつぽつ,"슬슬, 조금씩",JLPT_1 JLPT,ab#b(>ZB#(
補填する,ほてんする,"보충하다, 채우다",JLPT_1 JLPT,"3I6,k9+Oak"
ほどける,ほどける,(저절로) 풀어지다,JLPT_1 JLPT,"tOK},4N=Kw"
程遠い,ほどとおい,"동떨어지다, 차이가 많이 나다",JLPT_1 JLPT,Op%[t8fKV3
ほほえましい,ほほえましい,흐뭇하다,JLPT_1 JLPT,mhbIrblXso
滅びる,ほろびる,"멸망하다, 쇠퇴하다",JLPT_1 JLPT,:ALmct*1O]
保留,ほりゅう,보류,JLPT_1 JLPT,w+4mqBtSQc
交える,まじえる,"섞다, 교차시키다, 주고받다",JLPT_1 JLPT,0Y(({$D$Me
真っ先,まっさき,맨 먼저,JLPT_1 JLPT,%43Cn^r4Pc
まるまる,まるまる,"전부, 완전히",JLPT_1 JLPT,2wpaZbeZ%l
まろやかな,まろやかな,"부드러운, 순한",JLPT_1 JLPT,]h+?Zx%|^9
満喫,まんきつ,만끽,JLPT_1 JLPT,TVTbKvfYo7
見失う,みうしなう,보던 것을 놓치다,JLPT_1 JLPT,WF/ir_zK;c
見落とす,みおとす,"간과하다, 빠뜨리고 보다",JLPT_1 JLPT,R{M(BFA:N3
満たない,みたない,(기준·한도에 차지 않아) 부족하다,JLPT_1 JLPT,1<h+meLPgx
密集,みっしゅう,밀집,JLPT_1 JLPT,7&RvGf>aQd
無造作に,むぞうさに,"손쉽게, 간단히, 아무렇게나",JLPT_1 JLPT,LwKy%`tJ]Q
